location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	places_code	places	keywords
118.124902,24.498985	嘉禾路399号SM新生活广场红宝石馆F1层	思明区	厦门市	B0FFFT5V2T	[]	ZARA(SM新生活广场红宝石馆)	福建省	0592-5095052	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.124902	24.498985	350000	福建省	ZARA
118.912701,25.126192	中兴街与南山中路交叉口西50米	泉港区	泉州市	B0FFHD0CJO	[]	扬飒拉丁舞	福建省	0595-87958795	科教文化服务;培训机构;培训机构	141400	118.912701	25.126192	350000	福建省	ZARA
110.348401,20.016190	国兴大道与五指山南路交叉口海航日月广场	琼山区	海口市	B0FFHDNE5M	[]	ZARA	海南省	0898-32889310	购物服务;服装鞋帽皮具店;品牌服装店	061101	110.348401	20.016190	460000	海南省	ZARA
109.623730,18.242090	亚龙湾国家旅游度假区亚龙湾壹号小镇一层	吉阳区	三亚市	B0FFHP9EVC	[]	ZARA	海南省	[]	购物服务;购物相关场所;购物相关场所	060000	109.623730	18.242090	460000	海南省	ZARA
112.743100,38.411820	大欣城C座一层	忻府区	忻州市	B0FFI83BQL	[]	ZARA	山西省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.743100	38.411820	140000	山西省	ZARA
113.301826,40.074581	永泰南路必胜客旁	城区	大同市	B0FFFVOT0I	[]	ZARA(永泰南路)	山西省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.301826	40.074581	140000	山西省	ZARA
113.272521,40.069809	大庆路1号华林生活广场F1层	南郊区	大同市	B0FFHW8DOJ	[]	ZARA(华林生活广场)	山西省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.272521	40.069809	140000	山西省	ZARA
112.562927,37.816687	长风街116号北美新天地F1层F101-F106	小店区	太原市	B015F17O44	[]	ZARA(北美新天地店)	山西省	0351-7856310;0351-7221111	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.562927	37.816687	140000	山西省	ZARA
121.516665,25.04903	大同區承德路一段1號	[]	[]	B0FFFURLHW	[]	ZARA	[]	[]	购物服务;专卖店;专营店	061200	121.516665	25.04903	710000	台湾省	ZARA
121.551683,25.041659	大安區忠孝東路四段201號	[]	[]	B0FFFURSNH	[]	ZARA	[]	02-27785080	购物服务;专卖店;专营店	061200	121.551683	25.041659	710000	台湾省	ZARA
121.564101,25.033493	臺北市信義區市府路45號	[]	[]	B0FFFUW7ZI	[]	ZARA(臺北101店)	[]	02-81018216	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	121.564101	25.033493	710000	台湾省	ZARA
120.638122,24.164077	西屯區河南路三段120號	[]	[]	B0FFFURROA	[]	zara(臺中店)	[]	[]	购物服务;专卖店;专营店	061200	120.638122	24.164077	710000	台湾省	ZARA
106.711754,26.575860	中华南路23号雅迪尔国际大酒店1-3层	南明区	贵阳市	B0FFH95TPS	[]	ZARA(缤纷地店)	贵州省	0851-85864671	购物服务;服装鞋帽皮具店;品牌服装店	061101	106.711754	26.575860	520000	贵州省	ZARA
110.316722,25.373236	桂黄大道与马岭路交汇处东北角	灵川县	桂林市	B0FFHEN88S	[]	ZARA	广西壮族自治区	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	110.316722	25.373236	450000	广西壮族自治区	ZARA
108.384596,22.813756	民族大道131号会展航洋城F1层	青秀区	南宁市	B03030V7Z0	[]	Zara服装店(会展航洋城)	广西壮族自治区	0771-5715520	购物服务;服装鞋帽皮具店;品牌鞋店|购物服务;服装鞋帽皮具店;品牌服装店	061102|061101	108.384596	22.813756	450000	广西壮族自治区	ZARA
108.384440,22.813731	民族大道131号会展航洋城F2层	青秀区	南宁市	B0FFHT5J0K	[]	ZARA KIDS(会展航洋城)	广西壮族自治区	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	108.384440	22.813731	450000	广西壮族自治区	ZARA
108.391928,22.810965	青秀山管理委员会民族大道136号万象城购物中心一层	青秀区	南宁市	B0FFIBQ5TK	[]	ZARA-HOME店	广西壮族自治区	[]	购物服务;购物相关场所;购物相关场所	060000	108.391928	22.810965	450000	广西壮族自治区	ZARA
103.827470,36.054884	庆阳路世纪广场百安商厦一楼	城关区	兰州市	B0FFHSGKC0	[]	ZARA	甘肃省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	103.827470	36.054884	620000	甘肃省	ZARA
100.462422,38.936125	鑫汇国际时代广场	甘州区	张掖市	B0FFIKTUQA	[]	ZARA(鑫汇国际时代广场)	甘肃省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	100.462422	38.936125	620000	甘肃省	ZARA
103.770700,36.071740	建兰路街道阳光品牌商业街一层21号	七里河区	兰州市	B0FFH9DGFI	[]	ZARA服饰	甘肃省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	103.770700	36.071740	620000	甘肃省	ZARA
112.875350,35.170205	[]	沁阳市	焦作市	B0FFI2N4UA	[]	ZARA	河南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.875350	35.170205	410000	河南省	ZARA
113.716702,34.784819	CityOn熙地港郑州购物中心	金水区	郑州市	B0FFHS29L0	[]	ZARA	河南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.716702	34.784819	410000	河南省	ZARA
114.032974,33.564512	马路街街道文化路与建设路交叉口72号	源汇区	漯河市	B0FFG3Y93G	[]	ZARA	河南省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	114.032974	33.564512	410000	河南省	ZARA
114.624528,36.070819	[]	安阳县	安阳市	B0FFHENYN3	[]	ZARA	河南省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	114.624528	36.070819	410000	河南省	ZARA
113.643116,34.717390	大学南路8号万达广场万达百货1层	二七区	郑州市	B01731DIW2	[]	ZARA(万达广场二七店)	河南省	0371-86522750	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.643116	34.717390	410000	河南省	ZARA
113.601133,34.746535	中原中路171号万达百货1层	中原区	郑州市	B01731CLWG	[]	ZARA(万达广场)	河南省	0371-86671230	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.601133	34.746535	410000	河南省	ZARA
113.642947,34.717316	大学南路8号万达广场1楼A室铺位	二七区	郑州市	B0FFI66BMA	[]	ZARA(二七万达广场店)	河南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.642947	34.717316	410000	河南省	ZARA
113.718107,34.784969	CityOn熙地港郑州购物中心	金水区	郑州市	B0FFHS29OO	[]	ZARA Home	河南省	0371-58570290	购物服务;购物相关场所;购物相关场所	060000	113.718107	34.784969	410000	河南省	ZARA
112.787578,34.720933	商城街道丹尼斯东步行街6号	偃师市	洛阳市	B0FFF06SYZ	[]	飒拉国际时尚女装(花园东路)	河南省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	112.787578	34.720933	410000	河南省	ZARA
115.976220,39.484571	范阳西路65号附近	涿州市	保定市	B0FFHQP72D	[]	ZARA	河北省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	115.976220	39.484571	130000	河北省	ZARA
114.545311,38.024448	建华南大街136号万达广场万达百货1层1060	裕华区	石家庄市	B01370WYDL	[]	ZARA(万达广场)	河北省	0311-67796280	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.545311	38.024448	130000	河北省	ZARA
114.506559,38.043820	中山东路39号勒泰中心L1层F1-01	长安区	石家庄市	B0FFFE0EL9	[]	ZARA(勒泰中心店)	河北省	0311-66765320;0311-67796280	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.506559	38.043820	130000	河北省	ZARA
118.187809,39.624525	新华东道120号万达百货1层	路南区	唐山市	B013B0T8VN	[]	ZARA(万达广场)	河北省	0315-6816050	购物服务;服装鞋帽皮具店;品牌服装店	061101	118.187809	39.624525	130000	河北省	ZARA
114.986430,38.517319	大世界二楼	定州市	保定市	B0FFGIRFV6	[]	zara专柜	河北省	[]	购物服务;购物相关场所;购物相关场所	060000	114.986430	38.517319	130000	河北省	ZARA
116.999048,39.755373	淑阳镇新开街香城1号	香河县	廊坊市	B0FFHE27VO	[]	ZARA专卖店	河北省	[]	购物服务;购物相关场所;购物相关场所	060000	116.999048	39.755373	130000	河北省	ZARA
115.784070,33.847842	芍花路230号附近	谯城区	亳州市	B0FFHYGV16	[]	ZARA	安徽省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	115.784070	33.847842	340000	安徽省	ZARA
115.798993,32.891281	清河西路与阜南路交汇处怡和城市广场	颍州区	阜阳市	B0FFHJ9ROZ	[]	ZARA	安徽省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	115.798993	32.891281	340000	安徽省	ZARA
117.302149,31.856363	马鞍山路130号万达广场1F层1F-28	包河区	合肥市	B02271641G	[]	zara(万达广场)	安徽省	0551-62891340	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.302149	31.856363	340000	安徽省	ZARA
117.302545,31.857521	马鞍山路130号万达百货1层1-33-35	包河区	合肥市	B0FFGAPMS3	[]	ZARA(芜湖路)	安徽省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.302545	31.857521	340000	安徽省	ZARA
117.304596,31.703900	庐州大道800号万达茂F1层	包河区	合肥市	B0FFHQEVH1	[]	ZARA(万达茂)	安徽省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.304596	31.703900	340000	安徽省	ZARA
116.792830,33.972589	淮海路139号东方百货1层	相山区	淮北市	B0FFHM25LS	[]	zara女装	安徽省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	116.792830	33.972589	340000	安徽省	ZARA
117.231601,31.798856	潜山路与习友路交叉口西北角华润万象城1层	蜀山区	合肥市	B0FFFPLLJ4	[]	ZARA HOME	安徽省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	117.231601	31.798856	340000	安徽省	ZARA
117.770870,30.564529	005县道与035乡道交叉口西南100米	青阳县	池州市	B0FFGD2XH3	[]	LOVE·ZARA	安徽省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	117.770870	30.564529	340000	安徽省	ZARA
117.303268,31.834275	万振逍遥苑2期万振荷风苑2栋2单元103室	包河区	合肥市	B0FFGWHZ5A	[]	zara美业馆	安徽省	15056978191	生活服务;美容美发店;美容美发店	071100	117.303268	31.834275	340000	安徽省	ZARA
112.862278,28.199956	枫林三路1099号步高梅溪新天地1层	岳麓区	长沙市	B0FFHKE745	[]	ZARA	湖南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.862278	28.199956	430000	湖南省	ZARA
112.976705,28.198392	黄兴中路188号乐和城F1层L1.01	芙蓉区	长沙市	B02DB0THPK	[]	ZARA(乐和城店)	湖南省	0731-88782040	购物服务;服装鞋帽皮具店;品牌服装店	061101	112.976705	28.198392	430000	湖南省	ZARA
113.021440,25.782760	维多利亚中心	北湖区	郴州市	B0FFIKFA7V	[]	ZARA(维多利亚中心)	湖南省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	113.021440	25.782760	430000	湖南省	ZARA
111.305884,27.740395	天华中路202号	新化县	娄底市	B0FFHM6K67	[]	ZaRa羊绒服饰	湖南省	[]	购物服务;专卖店;专营店	061200	111.305884	27.740395	430000	湖南省	ZARA
121.465265,31.219760	淮海中路688号华狮广场1层	黄浦区	上海市	B00155MBJQ	[]	ZARA(华狮店)	上海市	021-63872660	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.465265	31.219760	310000	上海市	ZARA
121.437498,31.194228	徐家汇虹桥路1号港汇恒隆广场B1层B113A-B113	徐汇区	上海市	B00156EZDM	[]	ZARA(港汇恒隆广场)	上海市	021-64071555	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.437498	31.194228	310000	上海市	ZARA
121.455828,31.227513	南京西路1193号	静安区	上海市	B00155KJAB	[]	ZARA(南京西路店)	上海市	021-62793282	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.455828	31.227513	310000	上海市	ZARA
121.478049,31.224408	淮海中路99号大上海时代广场L1层L101	黄浦区	上海市	B00155FXUB	[]	ZARA(时代广场店)	上海市	021-63910666	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.478049	31.224408	310000	上海市	ZARA
121.498954,31.236665	陆家嘴西路168号正大广场L1层1F26B-D	浦东新区	上海市	B00155KY7E	[]	ZARA(正大店)	上海市	021-50479987	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.498954	31.236665	310000	上海市	ZARA
121.422728,31.238305	武宁路101号F1层L1-01-02	普陀区	上海市	B00155QE2B	[]	ZARA(我格广场)	上海市	021-60837240	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.422728	31.238305	310000	上海市	ZARA
121.322628,31.240004	华江路988号江桥万达广场1层	嘉定区	上海市	B00156F6KI	[]	ZARA(万达广场)	上海市	021-60767340	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.322628	31.240004	310000	上海市	ZARA
121.441780,31.242543	长寿路155号巴黎春天百货F1层	普陀区	上海市	B00155QE4W	[]	ZARA(巴黎春天百货)	上海市	021-31315040	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.441780	31.242543	310000	上海市	ZARA
121.513722,31.301871	邯郸路600号万达广场地下商区B1层B-26-28	杨浦区	上海市	B00156F76Y	[]	ZARA(万达广场五角场店地下商区)	上海市	021-65481717	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.513722	31.301871	310000	上海市	ZARA
121.479171,31.235789	南京东路592号B1-3层	黄浦区	上海市	B0FFG69NW7	[]	ZARA(南京东路店)	上海市	021-63516060;021-61611900	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.479171	31.235789	310000	上海市	ZARA
121.387207,31.107412	都市路5001号仲盛世界商城F1层1F59-62、73、75、76、78、80	闵行区	上海市	B00156F1RO	[]	ZARA(仲盛世界商城)	上海市	021-34633480	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.387207	31.107412	310000	上海市	ZARA
121.557907,31.226843	芳甸路300号A区106号	浦东新区	上海市	B0FFF6XDXF	[]	ZARA(联洋广场店)	上海市	021-61093531	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.557907	31.226843	310000	上海市	ZARA
121.328256,30.730189	金山卫镇城河路230号易家中心4号楼2层	金山区	上海市	B0FFG2B225	[]	ZARA(易家商业中心)	上海市	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.328256	30.730189	310000	上海市	ZARA
121.447615,31.323809	一二八纪念路936号万达百货1层、2层123、220	宝山区	上海市	B0015738KR	[]	ZARA(万达广场)	上海市	021-36605000	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.447615	31.323809	310000	上海市	ZARA
121.407847,31.207272	遵义路100号虹桥南丰城1层	长宁区	上海市	B0FFG0ZD2B	[]	ZARA(虹桥南丰城店)	上海市	021-62370668	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.407847	31.207272	310000	上海市	ZARA
121.350767,31.154246	漕宝路3366号七宝万科广场F1层	闵行区	上海市	B0FFH9LKNG	[]	ZARA(七宝万科广场)	上海市	021-60833977	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.350767	31.154246	310000	上海市	ZARA
121.477944,31.270724	西江湾路388号凯德龙之梦购物中心F1层(A)01-18	虹口区	上海市	B0FFF6XDXG	[]	ZARA(凯德龙之梦购物中心)	上海市	021-56389650	购物服务;服装鞋帽皮具店;品牌服装店	061101	121.477944	31.270724	310000	上海市	ZARA
121.458880,31.229932	南京西路(中国移动旁)	静安区	上海市	B0FFHYEAU3	[]	ZARA HOME(南京西路)	上海市	021-62671062	购物服务;家居建材市场;家具城	060602	121.458880	31.229932	310000	上海市	ZARA
121.416044,31.215431	凯旋路369号龙之梦雅仕大厦31层	长宁区	上海市	B0FFG49WDD	[]	飒拉商业有限公司	上海市	[]	公司企业;公司;商业贸易	170207	121.416044	31.215431	310000	上海市	ZARA
114.330084,29.829721	淦河大道34号财茂新都汇	咸安区	咸宁市	B0FFG3J6AP	[]	ZARA	湖北省	[]	购物服务;服装鞋帽皮具店;服装鞋帽皮具店	061100	114.330084	29.829721	420000	湖北省	ZARA
111.781450,30.820310	长坂路西50米	当阳市	宜昌市	B0FFH5GWLL	[]	ZARA	湖北省	[]	购物服务;服装鞋帽皮具店;品牌服装店	061101	111.781450	30.820310	420000	湖北省	ZARA
114.290102,30.581688	江汉路129号中心百货(江汉路店)1F层	江汉区	武汉市	B001B18PL7	[]	ZARA(中心百货江汉路店)	湖北省	027-82809100	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.290102	30.581688	420000	湖北省	ZARA
114.340178,30.557365	楚河汉街57号J3-4-23	武昌区	武汉市	B001B16OPC	[]	ZARA(楚河汉街店)	湖北省	027-87365600;027-82809100	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.340178	30.557365	420000	湖北省	ZARA
114.268175,30.609922	唐家墩路5号万达广场万达百货1层1-9、1-10	江汉区	武汉市	B001B1712Q	[]	ZARA(万达广场)	湖北省	027-85690133	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.268175	30.609922	420000	湖北省	ZARA
114.166895,30.616955	长宜路1号荟聚购物中心2层	硚口区	武汉市	B0FFFQ2PLM	[]	ZARA(荟聚·竹叶海店)	湖北省	027-61611900	购物服务;服装鞋帽皮具店;品牌服装店	061101	114.166895	30.616955	420000	湖北省	ZARA
126.587922,45.700458	中兴大道168号万达广场F1层	南岗区	哈尔滨市	B01C31DCOB	[]	ZARA(哈西万达店)	黑龙江省	0451-82457870	购物服务;服装鞋帽皮具店;品牌服装店	061101	126.587922	45.700458	230000	黑龙江省	ZARA
